"source","target","id","developer_comments"
"XCHAPTITLE_0002","9.形势逆转","XCHAPTITLE_0002",""
"XCOMMENTVIEW_0013","网代　慎平","XCOMMENTVIEW_0013",""
"XMESS_0000","这里是……","XMESS_0000",""
"XMESS_0001","（与影子战斗开始前——）","XMESS_0001",""
"XMESS_0002","（是在向聚集在体育馆的大家
　展示潮的记忆之后吗？）","XMESS_0002",""
"XMESS_0003","慎平，
赶紧和大家共享记忆吧……！","XMESS_0003",""
"XMESS_0004","怎么会……","XMESS_0004",""
"XMESS_0005","朱鹭子……！","XMESS_0005",""
"XMESS_0006","（“因为我自己的意愿，作为人类的我已经死了。”）","XMESS_0006",""
"XMESS_0007","（那时，影子朱鹭子妹妹是这么说的。）","XMESS_0007",""
"XMESS_0008","（现在的时间已经确定了……
　已经不能救朱鹭子妹妹了。）","XMESS_0008",""
"XMESS_0009","朱鹭子真的……
变成影子了吗……！","XMESS_0009",""
"XMESS_0010","已经没有办法能救她了吗？","XMESS_0010",""
"XMESS_0011","呜、呜……朱鹭子……","XMESS_0011",""
"XMESS_0012","…………","XMESS_0012",""
"XMESS_0013","呜……
……喂、喂，阿慎。","XMESS_0013",""
"XMESS_0014","变成影子的朱鹭子……
你不觉得和我的影子有什么不同吗？","XMESS_0014",""
"XMESS_0015","啊，我也是这么想的。","XMESS_0015",""
"XMESS_0016","我说得没错吧！
她简直就像真正的朱鹭子一样……","XMESS_0016",""
"XMESS_0017","不，说什么真的假的，
这种事不可能是真的吧！？","XMESS_0017",""
"XMESS_0018","如果她只是影子的话，看到我快要死了的样子，
不会表现出那么痛苦的表情吧！
对吧！？","XMESS_0018",""
"XMESS_0019","也有可能是为了扰乱你们而表演呢？","XMESS_0019",""
"XMESS_0020","那不是演技！
我们很清楚！","XMESS_0020",""
"XMESS_0021","难道……和妈妈一样吗？
就算变成影子，
也和人类没什么两样……","XMESS_0021",""
"XMESS_0022","或许……
影子朱鹭子可能是被刻意调整了信息和感情。","XMESS_0022",""
"XMESS_0023","原来如此。
这样的话，比起让影子表演出拙劣的演技，
不如这样更能迷惑我们。","XMESS_0023",""
"XMESS_0024","和对方的关系越近越有效。","XMESS_0024",""
"XMESS_0025","喂，朱鹭子……","XMESS_0025",""
"XMESS_0026","…………","XMESS_0026",""
"XMESS_0027","（朱鹭子妹妹被变成了影子……
　是为了让自己的母亲活下去，
　才会被一直欺骗吗？）","XMESS_0027",""
"XMESS_0028","大家不要灰心丧气！
快点让朱鹭子妹妹解放吧！","XMESS_0028",""
"XMESS_0029","啊，是啊。
这次一定要……","XMESS_0029",""
"XMESS_0030","你已经接近循环的极限了吧？
还有几次机会？","XMESS_0030",""
"XMESS_0031","……恐怕这次是最后一次了。","XMESS_0031",""
"XMESS_0032","这、这次是最后一次了！？
如果是真的，
那下次慎平君死了的话……","XMESS_0032",""
"XMESS_0033","THE END。
就是这么回事吧。","XMESS_0033",""
"XMESS_0034","我可没听说会有这种事啊！！
搞、搞错了吧！？","XMESS_0034",""
"XMESS_0035","每次循环的时候，悬崖都会崩塌，
时间的边缘就会消失。","XMESS_0035",""
"XMESS_0036","刚才循环的时候，
我看到了那个悬崖马上就要逼近我了。","XMESS_0036",""
"XMESS_0037","大概下次我再死的话，
循环的目的地就是漆黑的悬崖的另一边。","XMESS_0037",""
"XMESS_0038","那里没有任何立足点，
就会掉进无尽的黑暗中……
是这样吗？","XMESS_0038",""
"XMESS_0039","是的……","XMESS_0039",""
"XMESS_0040","波稻也注意到了这一点，
所以才来取他的性命吧。
认为这是事实是没有问题的。","XMESS_0040",""
"XMESS_0041","真、真的吗……
这次是……最后的机会！","XMESS_0041",""
"XMESS_0042","不管是不是最后一次，
我们应该采取的行动是一样的。
对吧，网代慎平。","XMESS_0042",""
"XMESS_0043","是的！","XMESS_0043",""
"XMESS_0044","在这个地方再一次……","XMESS_0044",""
"XMESS_0045","迎击他们！！","XMESS_0045",""
"XMESS_0046","来了啊……！","XMESS_0046",""
"XMESS_0047","波稻！纸垂！","XMESS_0047",""
"XMESS_0048","啊，慎平君，让你久等了。
因为把大家集合起来所以晚了。","XMESS_0048",""
"XMESS_0049","（然后再次……学校里的战斗开始了。）","XMESS_0049",""
"XMESS_0050","要快跑了！！","XMESS_0050",""
"XMESS_0051","姐姐，等等——！！","XMESS_0051",""
"XMESS_0052","不会让你逃跑的！","XMESS_0052",""
"XMESS_0053","（波稻他们没有表现出和上次大不相同的动作。）","XMESS_0053",""
"XMESS_0054","（他们大概认为，如果再像上次那样做，
　就能再杀我一次了吧。）","XMESS_0054",""
"XMESS_0055","（我们也和上次一样，让龙之介先生、根津先生、
　凸村先生和小弓场同学负责纸垂他们，
　我们去了体育馆。）","XMESS_0055",""
"XMESS_0056","啊啊啊！！","XMESS_0056",""
"XMESS_0057","哇哇哇！！","XMESS_0057",""
"XMESS_0058","（但是，从这里开始和上次不同。）","XMESS_0058",""
"XMESS_0059","（上次，窗、澪还有我，
　在被称作“罗斯”“吉尔”的影子面前手足无措。）","XMESS_0059",""
"XMESS_0060","（所以这次——）","XMESS_0060",""
"XMESS_0061","潮，那里！！","XMESS_0061",""
"XMESS_0062","看我的——！！！","XMESS_0062",""
"XMESS_0063","啊……！？","XMESS_0063",""
"XMESS_0064","好！","XMESS_0064",""
"XMESS_0065","（首先试着让潮攻击罗斯和吉尔，
　果真做到了！）","XMESS_0065",""
"XMESS_0066","罗斯！！
为什么……！？","XMESS_0066",""
"XMESS_0067","（看来朱鹭子妹妹没有第七轮战斗的记忆。）","XMESS_0067",""
"XMESS_0068","（也就是说……
　她也不记得窗拼命地呼喊她了吗……）","XMESS_0068",""
"XMESS_0069","（这样的话，
　还是由我和潮来……）","XMESS_0069",""
"XMESS_0070","（把在蛭子洞的事，
　以及可以切断和波稻的链接——或者说是支配，
　全部告诉朱鹭子妹妹！）","XMESS_0070",""
"XMESS_0071","朱鹭子妹妹，听我说！","XMESS_0071",""
"XMESS_0072","波稻背叛了朱鹭子妹妹！！
我亲眼看见了！","XMESS_0072",""
"XMESS_0073","这是不可能的！！
去吧，吉尔！！","XMESS_0073",""
"XMESS_0074","啊啊啊啊啊啊！！！","XMESS_0074",""
"XMESS_0075","（朱鹭子妹妹的反应和上次一样。
　她的动摇迟早会达到顶峰。）","XMESS_0075",""
"XMESS_0076","（我们一定要全力抓住破绽，
　把握胜利的机会！）","XMESS_0076",""
"XMESS_0077","朱鹭子妹妹，停下来吧！
听我们说！","XMESS_0077",""
"XMESS_0078","没、没必要听你们说话……！","XMESS_0078",""
"XMESS_0079","朱鹭子！
不能听他们说！！","XMESS_0079",""
"XMESS_0080","啊……啊！？","XMESS_0080",""
"XMESS_0081","哦呀——！！","XMESS_0081",""
"XMESS_0082","嗯……！？","XMESS_0082",""
"XMESS_0083","太好了！
抓到你了！","XMESS_0083",""
"XMESS_0084","啊～啊……
要是没去管朱鹭子的事就好了。","XMESS_0084",""
"XMESS_0085","太好了，窗君！！","XMESS_0085",""
"XMESS_0086","（好，那边成功地捕获了影子澪！）","XMESS_0086",""
"XMESS_0087","（接下来就只剩这边了！）","XMESS_0087",""
"XMESS_0088","姐姐，阿慎！
这边已经结束了，
接下来我去帮你们！","XMESS_0088",""
"XMESS_0089","嗯，太好了！","XMESS_0089",""
"XMESS_0090","朱鹭子，你还不投降吗？","XMESS_0090",""
"XMESS_0091","…………","XMESS_0091",""
"XMESS_0092","哇……","XMESS_0092",""
"XMESS_0093","不要放松，澪。
朱鹭子应该还有枪。","XMESS_0093",""
"XMESS_0094","嗯、嗯。","XMESS_0094",""
"XMESS_0095","…………","XMESS_0095",""
"XMESS_0096","朱鹭子，你听慎平说了吧！
你被波稻他们骗了！","XMESS_0096",""
"XMESS_0097","这种话怎么可能随便就相信。","XMESS_0097",""
"XMESS_0098","要我说多少次啊！
只要你看过潮的记忆就知道了！","XMESS_0098",""
"XMESS_0099","慎平和潮反复循环，
改变了未来！","XMESS_0099",""
"XMESS_0100","相信慎平吧！
你被背叛的未来，
一定会由慎平和潮改变的！","XMESS_0100",""
"XMESS_0101","就、就算你这么说……！","XMESS_0101",""
"XMESS_0102","喂，朱鹭子妹妹。
拜托了，能好好听我们说话吗？","XMESS_0102",""
"XMESS_0103","…………","XMESS_0103",""
"XMESS_0104","（就是现在！）","XMESS_0104",""
"XMESS_0105","哥哥！？","XMESS_0105",""
"XMESS_0106","啊，失败了啊……！
果然你长得和妹妹一样，
没法好好攻击啊！","XMESS_0106",""
"XMESS_0107","哥哥……
你是想攻击我吗！？","XMESS_0107",""
"XMESS_0108","吉尔，击溃他！！","XMESS_0108",""
"XMESS_0109","吼呀啊啊啊啊啊啊啊啊！！！","XMESS_0109",""
"XMESS_0110","等等、等一下，朱鹭子！","XMESS_0110",""
"XMESS_0111","吉尔，再来一下！","XMESS_0111",""
"XMESS_0112","吼呀啊啊啊啊啊！！！","XMESS_0112",""
"XMESS_0113","…………！","XMESS_0113",""
"XMESS_0114","喷射火焰！","XMESS_0114",""
"XMESS_0115","哦啊啊啊啊……！！","XMESS_0115",""
"XMESS_0116","得救了，小澪！！","XMESS_0116",""
"XMESS_0117","影子的平面，得到了！！","XMESS_0117",""
"XMESS_0118","吼呀……！？","XMESS_0118",""
"XMESS_0119","太好了！！","XMESS_0119",""
"XMESS_0120","吉尔……！！","XMESS_0120",""
"XMESS_0121","太好了！
又打败了一只！","XMESS_0121",""
"XMESS_0122","喂，朱鹭子。
到了这个地步，还是放弃吧——","XMESS_0122",""
"XMESS_0123","还没……我还没输！","XMESS_0123",""
"XMESS_0124","朱鹭子！？","XMESS_0124",""
"XMESS_0125","那把枪是最后的王牌吗？","XMESS_0125",""
"XMESS_0126","不是的……！
就算没有这些东西，
我也不会输给哥哥的。","XMESS_0126",""
"XMESS_0127","那样的话……就证明一下吧。","XMESS_0127",""
"XMESS_0128","即使没有那种东西，
也不会输给我是吧？","XMESS_0128",""
"XMESS_0129","喂，把那把枪扔了吧。
你好好地听慎平和潮说的话吧。","XMESS_0129",""
"XMESS_0130","…………","XMESS_0130",""
"XMESS_0131","如果……潮姐姐他们的话
其实并不可信怎么办？","XMESS_0131",""
"XMESS_0132","那个时候……
你可以杀死我。
我不会反抗的。","XMESS_0132",""
"XMESS_0133","喂，窗！","XMESS_0133",""
"XMESS_0134","没问题吧。
如果没有这种觉悟的话，
就不能和现在的朱鹭子说话了吧。","XMESS_0134",""
"XMESS_0135","是我拼命拜托你的。
我期待你的回答。","XMESS_0135",""
"XMESS_0136","你总是这样……","XMESS_0136",""
"XMESS_0137","你总是这样，
装模作样。","XMESS_0137",""
"XMESS_0138","装、装模作样……","XMESS_0138",""
"XMESS_0139","好吧，哥哥。
我会听你们说的。","XMESS_0139",""
"XMESS_0140","这把枪先交给你吧。
拿去用也好，破坏掉也好，随你们的便。","XMESS_0140",""
"XMESS_0141","哦、哦。","XMESS_0141",""
"XMESS_0142","那就快点吧……
潮，拜托了。","XMESS_0142",""
"XMESS_0143","就交给我吧！
有这种东西可不行啊！","XMESS_0143",""
"XMESS_0144","哦呀！！","XMESS_0144",""
"XMESS_0145","啊哈哈，任务完成！","XMESS_0145",""
"XMESS_0146","是可以无限射击的复制枪吗？
是不是有点可惜？","XMESS_0146",""
"XMESS_0147","不，这样是最好的。
这种东西最好谁都别拿着。","XMESS_0147",""
"XMESS_0148","…………","XMESS_0148",""
"XMESS_0149","喂，我可以听你们说……","XMESS_0149",""
"XMESS_0150","我和波稻的联系……","XMESS_0150",""
"XMESS_0151","我不是说了吗？
如果是潮的话，
应该可以切断你和波稻的联系吧。","XMESS_0151",""
"XMESS_0152","那样的话……
拜托了，潮姐姐。","XMESS_0152",""
"XMESS_0153","嗯，切断和波稻的联系——
也就是链接的话，
朱鹭子妹妹就自由了。","XMESS_0153",""
"XMESS_0154","在那之后，我会让你看到我的记忆。
那样的话你应该全部都能理解吧。","XMESS_0154",""
"XMESS_0155","好的……","XMESS_0155",""
"XMESS_0156","太……太好了……！
太好了……","XMESS_0156",""
"XMESS_0157","窗、窗君！？","XMESS_0157",""
"XMESS_0158","怎么了，窗，怎么突然没干劲了！","XMESS_0158",""
"XMESS_0159","吵、吵死了……
我只是休息一下而已……","XMESS_0159",""
"XMESS_0160","太好了……嗯，太好了！","XMESS_0160",""
"XMESS_0161","哇哦哦哦哦！
真是太好了！","XMESS_0161",""
"XMESS_0162","你哭得好厉害啊！","XMESS_0162",""
"XMESS_0163","花了这么久……
你终于明白了……","XMESS_0163",""
