"source","target","id","developer_comments"
"XCHAPTITLE_0002","7.慎平的工作","XCHAPTITLE_0002",""
"XCOMMENTVIEW_0015","７月２４日","XCOMMENTVIEW_0015",""
"XMESS_0000","（虽然赶上开店了……
　但总觉得很难进去。）","XMESS_0000",""
"XMESS_0001","（结果从那以后也没能和潮说上一句话，
　让澪和艾伦担心了。）","XMESS_0001",""
"XMESS_0002","那我去打扫一下店的外面。","XMESS_0002",""
"XMESS_0003","啊，阿慎！","XMESS_0003",""
"XMESS_0004","啊……澪，早上好。","XMESS_0004",""
"XMESS_0005","早上好！","XMESS_0005",""
"XMESS_0006","怎么了，这么早过来？
今天不和家人一起过吗？","XMESS_0006",""
"XMESS_0007","那个，是我爸妈让我来小舟帮忙的。","XMESS_0007",""
"XMESS_0008","今天是庆典，客人比平时多，应该很辛苦。","XMESS_0008",""
"XMESS_0009","嗯？
诶嘿嘿，真是帮了大忙了！","XMESS_0009",""
"XMESS_0010","我在昨天店里忙的时候跑掉了，
完全没帮上忙吧？
今天我打算好好工作。","XMESS_0010",""
"XMESS_0011","现在你们在进货吧。
我该做什么呢？","XMESS_0011",""
"XMESS_0012","我想想啊……
其实有一个麻烦的工作。","XMESS_0012",""
"XMESS_0013","你能去把姐姐叫醒吗？","XMESS_0013",""
"XMESS_0014","诶？","XMESS_0014",""
"XMESS_0015","其实她应该已经起床了，
但就是闷在房间里不肯出来。
就算叫她也不回答……","XMESS_0015",""
"XMESS_0016","昨天也是那个样子，
我不敢开门……","XMESS_0016",""
"XMESS_0017","所以，拜托了！","XMESS_0017",""
"XMESS_0018","喂，这个……
还是不要让我去比较好吧？","XMESS_0018",""
"XMESS_0019","不，这是只有阿慎才能做的工作！
今天是特别忙的日子，
一定要把她叫醒！","XMESS_0019",""
"XMESS_0020","不不不，这、这太荒唐了吧！？","XMESS_0020",""
"XMESS_0021","好了就交给你了！
啊～好忙好忙！","XMESS_0021",""
"XMESS_0022","等、澪……！","XMESS_0022",""
"XMESS_0023","啊，被打败了……","XMESS_0023",""
"XMESS_0024","（但是，
　和潮的事情不能再拖延了。）","XMESS_0024",""
"XMESS_0025","（现在应该下定决心吗……）","XMESS_0025",""
"XMESS_0026","…………","XMESS_0026",""
"XMESS_0027","（姑且到房间前面来看了看……）","XMESS_0027",""
"XMESS_0028","（好安静啊。
　她真的还在睡觉吗？）","XMESS_0028",""
"XMESS_0029","潮，差不多该起床了。
今天店里也很忙吧？","XMESS_0029",""
"XMESS_0030","…………","XMESS_0030",""
"XMESS_0031","（没有一点声音也很奇怪啊。）","XMESS_0031",""
"XMESS_0032","（难道说……早就已经起床了，
　在偷偷看着我的情况吗？）","XMESS_0032",""
"XMESS_0033","啊……潮，你在听吗？
我今天也来帮忙了。","XMESS_0033",""
"XMESS_0034","关于我什么时候回去的事，
我没能好好地告诉你……真的对不起。","XMESS_0034",""
"XMESS_0035","…………","XMESS_0035",""
"XMESS_0036","拜托了，你说点什么吧。","XMESS_0036",""
"XMESS_0037","喂，你还在生气吗？","XMESS_0037",""
"XMESS_0038","……潮？","XMESS_0038",""
"XMESS_0039","（如果是平时的潮，
　我这么说了她应该会回应些什么……）","XMESS_0039",""
"XMESS_0040","（这莫非是……）","XMESS_0040",""
"XMESS_0041","潮，我要开门了哦？
要是你不愿意的话就回答我一下。","XMESS_0041",""
"XMESS_0042","好吗？我要开了哦？","XMESS_0042",""
"XMESS_0043","……果然啊。
不在。","XMESS_0043",""
"XMESS_0044","…………","XMESS_0044",""
"XMESS_0045","（难道说——）","XMESS_0045",""
